Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Previous organic traffic,Current organic traffic,Organic traffic change,Current paid traffic,Previous position,Current position,Position change,Previous position kind,Previous URL,Current position kind,Current URL,Previous date,Current date
winbet bonus,RO,Romania,English,Winbet (Organization),true,false,false,true,true,false,"Sitelinks, Image pack",800,0,0.56,94,,,,3,,Lost,,https://www.supercazino.ro/blog/winbet-bonus-fara-depunere/,,,2024-06-23 13:37:11,
bonus fara rulaj,RO,Romania,Romanian,,false,false,false,true,true,false,,1000,65,4.33,30,93,63,,4,4,,,https://www.supercazino.ro/bonus-fara-rulaj/,,https://www.supercazino.ro/bonus-fara-rulaj/,2024-06-16 12:51:41,2026-06-08 06:33:48
las vegas.ro casino,RO,Romania,Romanian,Las Vegas.ro (Organization),true,false,true,true,true,true,"Sitelinks, Thumbnail, Image pack, Video preview",2400,0,0.77,91,,,,8,,Lost,,https://www.supercazino.ro/las-vegas/,,,2024-06-22 02:43:18,
superbet deschis acum,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,false,false,"Sitelinks, AI Overview, Thumbnail",1000,53,1.34,,89,,,,5,New,,,,https://www.supercazino.ro/blog/agentii-superbet/,,2026-06-05 07:09:13
semnificatia numerelor,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,100,0,0.25,89,,,,1,,Lost,,https://www.supercazino.ro/blog/semnificatie-numere/,,,2024-06-18 14:27:54,
cehia 12/60,RO,Romania,Romanian,Cehia Keno 12/60 (Event),true,false,false,true,false,false,,2900,0,0.69,0,88,88,,26,9,17,,https://www.supercazino.ro/cehia-keno/,,https://www.supercazino.ro/cehia-keno/,2024-06-23 11:54:22,2026-06-14 09:45:17
supercazino rotiri gratuite,RO,Romania,Romanian,SuperCazino (Organization),true,false,false,true,true,false,,100,67,1.19,77,87,11,8,1,1,,,https://www.supercazino.ro/cazinouri-online-rotiri-gratuite/,,https://www.supercazino.ro/bonus-casino/,2024-06-20 10:03:06,2026-06-16 17:05:56
princess casino online,RO,Romania,English,Princess Casino (Organization),true,false,true,true,true,true,"Sitelinks, Knowledge panel, Video preview",1800,4,1.47,87,,,,8,,Lost,,https://www.supercazino.ro/princess-casino/,,,2024-06-27 03:01:27,
betano loto,RO,Romania,Romanian,"Betano (Organization), Loto (Event)",true,false,false,true,false,false,"Sitelinks, Video preview, Image pack",2200,0,1.25,83,,,,8,,Lost,,https://www.supercazino.ro/blog/betano-promotii-loto/,,,2024-06-27 05:38:06,
totogaming casino online,RO,Romania,English,TotoGaming (Organization),true,false,true,true,true,true,Image pack,1300,0,0.62,83,,,,6,,Lost,,https://www.supercazino.ro/toto-gaming/,,,2024-06-13 03:07:30,
rotiri gratuite fara depunere superbet,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,false,,600,57,4.26,122,81,-41,,1,2,-1,,https://www.supercazino.ro/blog/promotii-superbet-fara-depunere/,,https://www.supercazino.ro/blog/promotii-superbet-fara-depunere/,2024-06-14 02:57:19,2026-06-14 20:39:33
rotiri gratuite casino,RO,Romania,Romanian,,false,false,false,true,true,false,"Top ads, Paid sitelinks, Image pack, Bottom ads",500,30,2.31,80,,,,3,,Lost,,https://www.supercazino.ro/cazinouri-online-rotiri-gratuite/,,,2024-06-10 08:49:40,
cazinouri noi 2025,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,2100,71,0.83,,80,,,,8,New,,,,https://www.supercazino.ro/casino-online/,,2026-06-20 22:05:47
loto spania bono,RO,Romania,Romanian,"Spain Bono (Event), Bono (Event)",true,false,false,true,false,false,,1700,0,0.32,27,80,54,,15,9,6,,https://www.supercazino.ro/loto-spania/,,https://www.supercazino.ro/loto-spania/,2024-06-23 13:54:05,2026-06-10 08:22:11
luck casino,RO,Romania,English,Luck Casino (Organization),true,false,false,true,true,false,"Sitelinks, Thumbnail, Knowledge panel, Image pack, Video preview, Bottom ads, Paid sitelinks",23000,1,0.67,79,,,,19,,Lost,,https://www.supercazino.ro/blog/luck-casino-bonus-fara-depunere/,,,2024-06-27 02:45:05,
seven casino,RO,Romania,English,Seven Casino (Organization),true,false,true,true,true,false,"Sitelinks, Knowledge panel, Video preview, Bottom ads, Paid sitelinks",15000,0,0.52,77,,,,17,,Lost,,https://www.supercazino.ro/seven-casino/,,,2024-06-27 03:52:23,
runde gratuite fără depunere,RO,Romania,Romanian,,false,false,false,true,true,false,"Image pack, Bottom ads, Paid sitelinks",150,28,2.43,76,,,,1,,Lost,,https://www.supercazino.ro/cazinouri-online-rotiri-gratuite/,,,2024-06-12 15:57:08,
777 casino romania,RO,Romania,English,"777 Casino (Organization), Romania (Location)",true,false,false,true,true,false,Sitelinks,3000,60,1.24,0,74,74,,57,10,47,,https://www.supercazino.ro/bonus-casino/,,https://www.supercazino.ro/777-casino/,2024-06-24 12:00:47,2026-06-18 04:44:51
extragere grecia kino,RO,Romania,Romanian,"KINO (Event), Greece (Location)",true,false,false,true,false,false,,1900,40,0.23,0,73,73,,30,8,22,,https://www.supercazino.ro/kino-grecia/,,https://www.supercazino.ro/kino-grecia/,2024-06-27 13:55:13,2026-06-15 08:25:11
germania keno 20/70,RO,Romania,Romanian,Germania Keno 20/70 (Event),true,false,false,true,false,false,,1000,3,0.40,4,73,68,,18,5,13,,https://www.supercazino.ro/loto-germania/,,https://www.supercazino.ro/loto-germania/,2024-06-27 16:05:08,2026-06-15 19:32:26
kino cehia,RO,Romania,Romanian,Cehia Keno (Event),true,false,false,true,false,false,,3000,0,0.27,1,73,71,,27,10,17,Image pack,https://www.supercazino.ro/cehia-keno/,,https://www.supercazino.ro/cehia-keno/,2024-06-26 01:12:55,2026-06-18 03:02:16
aparate gratis,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,5100,74,0.49,16,72,57,,22,14,8,,https://www.supercazino.ro/jocuri/pacanele-gratis/,,https://www.supercazino.ro/jocuri/pacanele-gratis/,2024-06-27 19:44:25,2026-06-21 17:07:28
cazinouri noi fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,5700,71,0.93,249,72,-177,,1,13,-12,,https://www.supercazino.ro/bonus-casino/,,https://www.supercazino.ro/bonus-casino/,2024-06-11 13:16:29,2026-06-16 03:06:45
casino romania,RO,Romania,English,Romania (Location),false,false,false,true,true,false,"Top ads, Thumbnail, Image pack, Bottom ads, Paid sitelinks",2800,57,2.75,71,,,,8,,Lost,,https://www.supercazino.ro/casino-online/,,,2024-06-21 03:35:42,
cazino romania,RO,Romania,Romanian,"Cazino (Organization), Romania (Location)",true,false,false,true,true,false,"Thumbnail, Video preview, Image pack",600,57,4.47,71,,,,3,,Lost,,https://www.supercazino.ro/casino-online/,,,2024-06-16 18:02:49,
betmen ro,RO,Romania,Romanian,BetMen (Organization),true,false,true,true,true,false,Sitelinks,700,19,0.78,22,70,48,,10,4,6,,https://www.supercazino.ro/betmen-casino/,,https://www.supercazino.ro/blog/betmen-pariuri-sportive/,2024-06-22 16:13:33,2026-06-18 02:57:41
efortuna casino,RO,Romania,Romanian,eFortuna Casino (Organization),true,false,true,true,true,true,"Sitelinks, Image pack, Video preview",1500,6,0.47,70,,,,7,,Lost,,https://www.supercazino.ro/fortuna-casino/,,,2024-06-23 22:01:35,
viva casino,RO,Romania,Romanian,Vivabet Casino (Organization),true,false,false,true,true,false,Sitelinks,1200,58,0.45,,70,,,,6,New,,,,https://www.supercazino.ro/viva-bet/,,2026-06-19 23:19:31
spinuri gratis,RO,Romania,Romanian,,false,false,false,true,true,false,Video preview,3500,3,0.54,70,,,,11,,Lost,,https://www.supercazino.ro/cazinouri-online-rotiri-gratuite/,,,2024-06-27 10:58:26,
lasvegas casino,RO,Romania,English,Las Vegas (Location),false,true,false,true,true,false,"Sitelinks, Thumbnail, Image pack, Video preview, Bottom ads, Paid sitelinks",1400,4,0.74,69,,,,7,,Lost,,https://www.supercazino.ro/las-vegas/,,,2024-06-26 06:10:33,
club superbet ro,RO,Romania,Romanian,Superbet Club (Organization),true,false,false,true,true,false,Video preview,6900,50,0.48,5,69,64,,24,14,10,,https://www.supercazino.ro/blog/superbet-club/,,https://www.supercazino.ro/blog/superbet-club/,2024-06-27 04:24:25,2026-06-26 07:57:57
cehia keno live,RO,Romania,Romanian,Cehia Keno (Event),true,false,false,true,false,false,,5500,1,0.21,1,69,68,,31,13,18,,https://www.supercazino.ro/cehia-keno/,,https://www.supercazino.ro/cehia-keno/,2024-06-27 10:20:12,2026-06-21 05:46:08
loto cehia 12/60,RO,Romania,Romanian,Cehia Keno 12/60 (Event),true,false,false,true,false,false,,2200,0,0.22,1,68,67,,19,9,10,,https://www.supercazino.ro/cehia-keno/,,https://www.supercazino.ro/cehia-keno/,2024-06-24 14:14:37,2026-06-22 06:16:21
las vegas rotiri gratuite,RO,Romania,Romanian,Las Vegas (Organization),true,true,false,true,true,false,,900,56,0.80,74,68,-6,,8,5,3,,https://www.supercazino.ro/blog/bonus-fara-depunere-las-vegas-casino/,,https://www.supercazino.ro/blog/bonus-fara-depunere-las-vegas-casino/,2024-06-27 15:53:20,2026-06-07 11:04:48
bonus fara depunere casino,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,3700,72,2.65,320,67,-253,,3,14,-11,,https://www.supercazino.ro/bonus-casino/,,https://www.supercazino.ro/bonus-casino/,2024-06-26 22:56:59,2026-06-21 21:59:59
betmen bet,RO,Romania,Romanian,BetMen (Organization),true,false,false,true,true,false,Sitelinks,1000,48,,324,66,-259,,6,7,-1,,https://www.supercazino.ro/blog/betmen-pariuri-sportive/,,https://www.supercazino.ro/blog/betmen-pariuri-sportive/,2024-06-27 12:02:44,2026-06-24 19:41:54
bonus fara depunere fara rulaj,RO,Romania,Romanian,,false,false,false,true,true,false,,600,73,3.54,16,65,49,,3,3,,,https://www.supercazino.ro/bonus-fara-rulaj/,,https://www.supercazino.ro/bonus-fara-rulaj/,2024-06-07 14:10:05,2026-05-13 20:00:31
pokerstars casino,RO,Romania,English,PokerStars (Organization),true,false,true,true,true,true,Sitelinks,4900,65,0.52,86,65,-20,,11,12,-1,,https://www.supercazino.ro/pokerstars-casino/,,https://www.supercazino.ro/pokerstars-casino/,2024-06-27 23:31:25,2026-06-24 17:57:15
cazino player,RO,Romania,,,false,false,false,false,false,false,Sitelinks,600,55,1.36,,65,,,,3,New,,,,https://www.supercazino.ro/player-casino/,,2026-06-02 08:05:38
casino online romania,RO,Romania,Romanian,Romania (Location),false,true,false,true,true,true,,22000,81,2.89,315,64,-251,,5,21,-16,,https://www.supercazino.ro/casino-online/,,https://www.supercazino.ro/casino-online/,2024-06-27 12:46:18,2026-06-24 11:16:58
magic jackpot bonus fara depunere,RO,Romania,Romanian,Magic Jackpot (Product),true,false,false,true,true,true,"Video preview, Image pack",500,0,0.75,64,,,,3,,Lost,,https://www.supercazino.ro/blog/bonus-fara-depunere-magic-jackpot/,,,2024-06-26 05:55:32,
cashpot casino,RO,Romania,English,CashPot Casino (Organization),true,false,true,true,true,true,,6300,57,0.33,3,63,60,,26,14,12,,https://www.supercazino.ro/cashpot-casino/,,https://www.supercazino.ro/cashpot-casino/,2024-06-27 18:20:27,2026-06-21 07:45:06
top casino online romania,RO,Romania,English,Romania (Location),false,true,false,true,true,false,Video preview,1000,70,3.35,26,63,37,,2,6,-4,,https://www.supercazino.ro/casino-online/,,https://www.supercazino.ro/casino-online/,2024-06-11 06:08:12,2026-06-20 09:37:43
rotiri gratuite fara rulaj,RO,Romania,Romanian,,false,false,false,true,true,false,,1000,68,2.76,54,62,8,,4,6,-2,,https://www.supercazino.ro/cazinouri-online-rotiri-gratuite/,,https://www.supercazino.ro/bonus-fara-rulaj/,2024-06-08 02:32:50,2026-06-21 11:21:11
888 casino romania,RO,Romania,English,"888 Casino (Organization), Romania (Location)",true,false,true,true,true,true,"Sitelinks, Video preview",900,54,1.04,62,,,,5,,Lost,,https://www.supercazino.ro/888-casino/,,,2024-06-25 13:06:18,
jocuri egt,RO,Romania,Romanian,EGT (Organization),true,false,false,true,false,false,"Image pack, Video preview",350,6,0.94,61,,,,3,,Lost,,https://www.supercazino.ro/producator/egt/,,,2024-06-06 09:57:01,
coduri bonus,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,150,53,1.52,0,60,60,,21,1,20,,https://www.supercazino.ro/cod-bonus-casino/,,https://www.supercazino.ro/bonus-casino/,2024-06-18 22:18:34,2026-06-15 14:12:56
jocuri casino fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,"Top ads, Paid sitelinks, Image pack, Bottom ads",400,33,2.86,60,,,,3,,Lost,,https://www.supercazino.ro/bonus-casino/,,,2024-06-27 08:02:50,
don ro,RO,Romania,Romanian,Don.ro (Organization),true,false,false,true,true,false,"Top ads, Paid sitelinks, Sitelinks, Image pack, Video preview",5900,0,1.27,60,,,,14,,Lost,,https://www.supercazino.ro/don-casino/,,,2024-06-26 19:25:59,
cazinouri online bonus fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,3800,71,2.33,104,59,-45,,3,12,-9,,https://www.supercazino.ro/bonus-casino/,,https://www.supercazino.ro/bonus-casino/,2024-06-06 22:57:24,2026-06-24 07:16:53
win boss,RO,Romania,Romanian,WinBoss (Organization),true,false,false,true,true,false,"Sitelinks, Knowledge panel",4700,38,1.08,,59,,,,13,New,,,,https://www.supercazino.ro/winboss-casino/,,2026-06-07 22:19:09
winner casino romania,RO,Romania,English,"Winner Casino (Organization), Romania (Location)",true,false,false,true,false,false,"Sitelinks, Video preview",400,2,1.61,59,,,,2,,Lost,,https://www.supercazino.ro/winner-casino/,,,2024-06-14 03:16:39,
superbet rotiri gratuite fara depunere,RO,Romania,Romanian,Superbet (Organization),true,false,false,true,true,false,,500,53,4.77,180,59,-121,,1,3,-2,,https://www.supercazino.ro/blog/promotii-superbet-fara-depunere/,,https://www.supercazino.ro/blog/promotii-superbet-fara-depunere/,2024-06-23 19:49:19,2026-05-14 14:44:35
rotiri gratuite la înregistrare,RO,Romania,Romanian,,false,false,false,true,true,false,Image pack,150,28,,59,,,,1,,Lost,,https://www.supercazino.ro/cazinouri-online-rotiri-gratuite/,,,2024-06-24 22:12:26,
magic jackpot 50 rotiri gratuite,RO,Romania,Romanian,Magic Jackpot (Organization),true,false,false,true,true,false,"Image pack, Video preview",600,1,0.90,58,,,,4,,Lost,,https://www.supercazino.ro/blog/bonus-fara-depunere-magic-jackpot/,,,2024-06-27 00:58:55,
pacanele gratis egt,RO,Romania,Romanian,"EGT (Organization), free EGT slot games (Product)",true,false,false,true,false,false,,3000,59,0.41,184,58,-126,,5,11,-6,,https://www.supercazino.ro/producator/egt/,,https://www.supercazino.ro/producator/egt/,2024-06-27 20:20:07,2026-06-06 04:10:46
getsbet casino,RO,Romania,English,GetsBet Casino (Organization),true,false,true,true,true,true,,2400,61,0.18,325,58,-267,,4,10,-6,,https://www.supercazino.ro/getsbet-casino/,,https://www.supercazino.ro/getsbet-casino/,2024-06-25 12:00:52,2026-06-10 02:53:40
online casino bonus,RO,Romania,English,,false,false,false,true,true,false,"Sitelinks, Video preview, Image pack",250,35,3.17,58,,,,1,,Lost,,https://www.supercazino.ro/bonus-casino/,,,2024-06-17 08:14:56,
vlad cazino.ro,RO,Romania,Romanian,"Vlad Cazino.ro (Organization), cazino.ro (Organization)",true,false,false,true,true,false,"Sitelinks, Video preview",450,10,1.11,58,,,,3,,Lost,,https://www.supercazino.ro/vlad-cazino/,,,2024-06-25 07:58:13,
cod promotional million casino,RO,Romania,Romanian,Million Casino (Organization),true,false,false,true,true,false,Sitelinks,600,58,,0,56,56,,32,4,28,,https://www.supercazino.ro/blog/million-casino-bonus-fara-depunere/,,https://www.supercazino.ro/blog/cod-promotional-million-casino/,2024-06-11 01:36:31,2026-06-21 07:50:47
jocuri egt demo,RO,Romania,Romanian,EGT demo slot games (Product),true,false,false,true,false,false,"Image pack, Video preview",450,11,0.28,55,,,,3,,Lost,,https://www.supercazino.ro/producator/egt/,,,2024-06-16 05:40:18,
scanare bilet casa pariurilor,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,false,true,false,false,,2200,39,0.86,,55,,,,10,New,,,,https://www.supercazino.ro/blog/verificare-bilet-casa-pariurilor/,,2026-06-26 02:55:04
frank casino,RO,Romania,,Frank Casino (Organization),true,false,false,true,true,false,"Top ads, Paid sitelinks, Sitelinks, Knowledge panel, Image pack, Video preview",17000,7,0.77,55,,,,19,,Lost,,https://www.supercazino.ro/blog/sloturi-frank-casino/,,,2024-06-27 11:45:05,
casino promotii,RO,Romania,Romanian,,false,false,false,true,true,false,Image pack,150,29,5.28,54,,,,1,,Lost,,https://www.supercazino.ro/bonus-casino/,,,2024-06-22 02:46:10,
winbet romania,RO,Romania,English,"Winbet (Organization), Romania (Location)",true,false,false,true,true,false,"Sitelinks, Video preview",700,1,0.36,54,,,,5,,Lost,,https://www.supercazino.ro/winbet-casino/,,,2024-06-23 05:00:35,
superbet demo,RO,Romania,English,Superbet (Organization),true,false,false,true,false,false,"Sitelinks, Image pack, Video preview",6600,1,0.28,53,,,,15,,Lost,,https://www.supercazino.ro/joc-slot/aviator-superbet-gratis/,,,2024-06-27 04:14:32,
jocuri ruleta gratis,RO,Romania,Romanian,,false,false,false,true,false,false,"Image pack, Video preview",350,2,0.58,53,,,,5,,Lost,,https://www.supercazino.ro/jocuri/ruleta-gratis/,,,2024-06-08 01:13:40,
million online,RO,Romania,English,,false,false,false,true,true,false,"Sitelinks, Image pack, Video preview",600,0,0.99,53,,,,4,,Lost,,https://www.supercazino.ro/million-casino/,,,2024-06-27 15:44:23,
lucky lady charm gratis,RO,Romania,Romanian,Lucky Lady Charm (Product),true,false,false,true,false,false,,350,43,0.59,53,53,0,,4,5,-1,,https://www.supercazino.ro/joc-slot/lucky-lady-charm-deluxe-gratis/,,https://www.supercazino.ro/joc-slot/lucky-lady-charm-deluxe-gratis/,2024-06-13 03:29:12,2026-05-26 22:11:15
loto spania bono 6 din 49,RO,Romania,Romanian,Spanish Bono 6/49 (Event),true,false,false,true,false,false,,900,0,0.14,10,52,42,,13,6,7,,https://www.supercazino.ro/loto-spania/,,https://www.supercazino.ro/loto-spania/,2024-06-25 19:13:13,2026-06-10 15:54:33
player ro,RO,Romania,Romanian,Player Casino (Organization),true,false,false,true,true,false,Sitelinks,4100,39,0.96,327,52,-274,,3,13,-10,,https://www.supercazino.ro/player-casino/,,https://www.supercazino.ro/blog/player-casino-bonus-fara-depunere/,2024-06-27 22:55:53,2026-06-17 17:04:24
betmen pariuri sportive,RO,Romania,Romanian,BetMen (Organization),true,false,true,true,true,true,"Sitelinks, Image pack, Video preview",350,2,0.68,52,,,,3,,Lost,,https://www.supercazino.ro/blog/betmen-pariuri-sportive/,,,2024-06-10 03:46:00,
cehia keno loto,RO,Romania,Romanian,Cehia Keno (Event),true,false,false,true,false,false,,1100,0,,0,51,51,,26,7,19,,https://www.supercazino.ro/cehia-keno/,,https://www.supercazino.ro/cehia-keno/,2024-06-18 23:57:46,2026-06-10 03:39:08
bonus fara depunere 2026,RO,Romania,Romanian,,false,false,false,true,true,false,,2100,70,1.69,,51,,,,10,New,,,,https://www.supercazino.ro/bonus-casino/,,2026-06-21 11:18:54
free spins casino,RO,Romania,English,,false,false,false,true,true,false,"Video preview, Image pack",150,20,2.33,49,,,,1,,Lost,,https://www.supercazino.ro/cazinouri-online-rotiri-gratuite/,,,2024-06-27 15:08:15,
winboss casino,RO,Romania,Romanian,WinBoss Casino (Organization),true,false,false,true,true,false,Sitelinks,2000,53,0.76,2,49,47,,24,10,14,,https://www.supercazino.ro/blog/winboss-casino-vip/,,https://www.supercazino.ro/winboss-casino/,2024-06-22 01:40:01,2026-06-17 12:49:25
