Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Previous organic traffic,Current organic traffic,Organic traffic change,Current paid traffic,Previous position,Current position,Position change,Previous position kind,Previous URL,Current position kind,Current URL,Previous date,Current date
casino fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,9200,73,1.64,0,182,182,,85,11,74,,https://legalbet.ro/cazinouri/bonusuri/bonusuri-fara-depunere/,,https://legalbet.ro/cazinouri/rotiri-gratuite/,2024-06-27 21:52:07,2026-06-17 18:23:42
ce meciuri se joaca azi in liga 1,RO,Romania,Romanian,Liga 1 (Event),true,false,false,true,false,false,,2400,57,0.12,134,181,47,,8,5,3,,https://legalbet.ro/centrul-de-pariere/astazi/,,https://legalbet.ro/centrul-de-pariere/astazi/,2024-06-24 16:01:07,2026-06-21 04:18:20
casinouri noi,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,500,79,0.97,10,177,167,,4,1,3,,https://legalbet.ro/cazinouri/,,https://legalbet.ro/cazinouri/,2024-06-09 16:14:38,2026-05-20 22:16:05
gets bets,RO,Romania,English,GetsBet (Organization),true,false,false,true,true,false,"Sitelinks, Video preview",4000,36,0.43,0,174,174,,19,2,17,,https://legalbet.ro/scoala-pariurilor/aplicatie-gets-bet/,,https://legalbet.ro/feedback/gets-bet/,2024-06-27 01:18:53,2026-06-22 02:14:11
32 rosu casino,RO,Romania,Romanian,32Roșu Casino (Organization),true,false,true,true,true,true,Sitelinks,2200,9,1.26,,162,,,,5,New,,,,https://legalbet.ro/cazinouri/32rosu-casino/,,2026-06-13 22:55:10
32rosu,RO,Romania,Romanian,32Rosu (Organization),true,false,false,true,true,false,Sitelinks,3100,0,1.29,,161,,,,2,New,,,,https://legalbet.ro/cazinouri/32rosu-casino/,,2026-06-22 07:16:16
casino romania online,RO,Romania,English,Romania (Location),false,false,false,true,true,false,,1400,83,2.18,8,160,152,,11,3,8,,https://legalbet.ro/cazinouri/,,https://legalbet.ro/cazinouri/,2024-06-08 00:21:08,2026-06-20 05:19:30
fortuna casino,RO,Romania,Romanian,Fortuna Casino (Organization),true,false,true,true,true,true,"Top ads, Paid sitelinks, Sitelinks, Knowledge panel, Video preview, Bottom ads",29000,17,0.53,160,,,,14,,Lost,,https://legalbet.ro/feedback/fortuna/,,,2024-06-27 08:47:17,
cele mai noi cazinouri online,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,1100,75,0.67,14,159,145,,5,2,3,,https://legalbet.ro/cazinouri/,,https://legalbet.ro/cazinouri/,2024-06-08 19:05:53,2026-06-21 11:09:38
bonus la inregistrare,RO,Romania,Romanian,,false,false,false,true,true,false,,1000,63,3.48,34,158,124,,6,3,3,,https://legalbet.ro/cazinouri/bonusuri/bonusuri-la-inregistrare/,,https://legalbet.ro/cazinouri/bonusuri/bonusuri-la-inregistrare/,2024-06-24 20:33:56,2026-06-14 22:27:32
case pariuri online,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,1500,76,4.65,98,157,59,,5,5,,,https://legalbet.ro/case-de-pariuri-licentiate/,,https://legalbet.ro/case-de-pariuri-licentiate/,2024-06-24 11:22:51,2026-06-21 13:12:39
top 10 casino,RO,Romania,English,,false,false,false,true,true,false,"Featured snippet, Video preview",1100,68,3.25,2,155,153,,6,2,4,,https://legalbet.ro/cazinouri/,,https://legalbet.ro/cazinouri/,2024-06-22 12:39:16,2026-06-21 19:19:21
winbet casino,RO,Romania,English,Winbet Casino (Organization),true,false,false,true,true,false,"Sitelinks, Video preview, Image pack",4000,1,0.22,155,,,,8,,Lost,,https://legalbet.ro/feedback/winbet/,,,2024-06-27 08:26:37,
fotbal tv azi,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,2400,55,0.06,0,153,153,,76,7,69,,https://legalbet.ro/centrul-de-pariere/maine/,,https://legalbet.ro/centrul-de-pariere/astazi/,2024-06-22 00:19:25,2026-06-22 14:57:25
cazinouri online romania noi,RO,Romania,Romanian,Romania (Location),false,true,false,true,true,false,,1000,72,1.40,,151,,,,2,New,,,,https://legalbet.ro/cazinouri/,,2026-06-16 19:24:26
mr play casino,RO,Romania,English,Mr. Play (Organization),true,false,true,true,true,true,Sitelinks,2500,28,0.73,,150,,,,6,New,,,,https://legalbet.ro/cazinouri/mrplay-casino/,,2026-06-17 08:19:14
ponturi pariuri azi,RO,Romania,Romanian,,false,false,false,true,false,false,,3900,58,0.51,2,150,148,,13,6,7,,https://legalbet.ro/ponturi/,,https://legalbet.ro/ponturi/ponturile-de-astazi/,2024-06-27 07:41:08,2026-06-26 01:06:23
bonus de bun venit,RO,Romania,Romanian,,false,false,false,true,true,false,Featured snippet,1100,64,5.32,19,149,129,,7,3,4,,https://legalbet.ro/cazinouri/bonusuri/bonusuri-la-inregistrare/,,https://legalbet.ro/cazinouri/bonusuri/bonusuri-la-inregistrare/,2024-06-24 07:32:24,2026-06-13 16:38:26
casino online top,RO,Romania,English,,false,false,false,true,true,false,Video preview,400,62,3.68,6,144,138,,5,1,4,,https://legalbet.ro/cazinouri/,,https://legalbet.ro/cazinouri/,2024-06-26 00:48:58,2026-06-06 07:36:58
meciuri azi la tv,RO,Romania,Romanian,,false,false,false,true,false,false,,4500,59,0.03,0,142,142,,48,10,38,,https://legalbet.ro/centrul-de-pariere/astazi/,,https://legalbet.ro/centrul-de-pariere/astazi/,2024-06-27 22:21:48,2026-06-08 09:06:56
las vegas ro,RO,Romania,Romanian,Las Vegas.ro (Organization),true,true,false,true,true,false,Sitelinks,1200,60,1.26,27,141,114,,10,3,7,,https://legalbet.ro/feedback/las-vegas/,,https://legalbet.ro/cazinouri/las-vegas/,2024-06-27 21:42:52,2026-06-14 21:09:19
las vegas rotiri gratuite,RO,Romania,Romanian,Las Vegas (Organization),true,true,false,true,true,false,,900,56,0.80,2,137,135,,25,2,23,,https://legalbet.ro/bonus/las-vegas-casino-200-de-rotiri-gratuite-la-verificarea-contului/,,https://legalbet.ro/cazinouri/las-vegas/,2024-06-27 15:53:20,2026-06-07 11:04:48
us lecce,RO,Romania,English,US Lecce (Organization),true,false,false,true,false,false,"Top stories, Thumbnail, Knowledge panel, Video preview, Image pack",1100,42,,,137,,,,1,New,,,Top stories,https://legalbet.ro/centrul-de-pariere/sassuolo-lecce-17-05-2026/,,2026-05-17 18:53:35
cazinouri fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,Bottom ads,8600,70,1.51,0,136,136,,62,12,50,,https://legalbet.ro/cazinouri/bonusuri/bonusuri-fara-depunere/,,https://legalbet.ro/cazinouri/rotiri-gratuite/,2024-06-23 23:22:04,2026-06-21 17:38:13
zinx,RO,Romania,,Zinx Casino (Product),true,false,false,true,true,true,Knowledge panel,2500,0,,,132,,,,2,New,,,,https://legalbet.ro/cazinouri/zinx-casino/,,2026-06-14 23:45:28
bonus casino fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,5300,73,2.55,0,131,131,,37,10,27,,https://legalbet.ro/bonus/,,https://legalbet.ro/cazinouri/rotiri-gratuite/,2024-06-24 11:37:05,2026-06-16 13:26:17
verificare bilet gets bet fotbal,RO,Romania,Romanian,Get's Bet (Organization),true,false,true,true,false,false,"Sitelinks, Video preview",2700,42,0.96,29,130,101,,14,7,7,,https://legalbet.ro/scoala-pariurilor/casa-de-pariuri-gets-bet-depuneri-si-retrageri/,,https://legalbet.ro/scoala-pariurilor/getsbet-verificare-bilet-online/,2024-06-25 11:33:41,2026-06-10 04:04:09
winmasters pareri,RO,Romania,Romanian,Winmasters (Organization),true,false,false,true,false,false,Sitelinks,150,8,1.42,128,129,1,,1,1,,,https://legalbet.ro/feedback/winmasters/,,https://legalbet.ro/feedback/winmasters/,2024-06-10 16:38:16,2026-05-28 04:05:44
pariuri mozzart,RO,Romania,Romanian,Mozzart Bet (Organization),true,false,true,true,true,true,,600,44,0.04,0,128,128,,23,2,21,,https://legalbet.ro/feedback/mozzart/,,https://legalbet.ro/feedback/mozzart/,2024-06-26 05:08:21,2026-06-22 13:59:46
rotiri fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,13000,74,2.72,0,127,127,,67,14,53,,https://legalbet.ro/bonus/stanleybet-cazino-120-de-rotiri-fara-depunere/,,https://legalbet.ro/cazinouri/rotiri-gratuite/,2024-06-27 20:29:49,2026-06-17 18:18:23
bonusuri fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,2900,73,2.87,0,124,124,,70,10,60,,https://legalbet.ro/cazinouri/bonusuri/bonusuri-fara-depunere/,,https://legalbet.ro/cazinouri/rotiri-gratuite/,2024-06-27 03:08:06,2026-06-13 02:54:45
ce meciuri sunt astăzi,RO,Romania,Romanian,,false,false,false,true,false,false,,800,58,0.21,167,122,-45,,2,2,,,https://legalbet.ro/centrul-de-pariere/astazi/,,https://legalbet.ro/centrul-de-pariere/astazi/,2024-06-12 19:59:08,2026-06-09 12:20:43
ultra bet,RO,Romania,Romanian,Ultra Bet (Organization),true,false,false,true,true,false,Sitelinks,4900,4,0.87,,119,,,,10,New,,,,https://legalbet.ro/cazinouri/ultrabet-casino/,,2026-06-15 09:39:33
fotbal astazi,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,900,61,0.33,90,117,27,,5,2,3,,https://legalbet.ro/centrul-de-pariere/astazi/,,https://legalbet.ro/centrul-de-pariere/astazi/,2024-06-26 18:36:25,2026-06-16 16:27:02
casino manhattan,RO,Romania,English,Manhattan (Location),false,true,false,true,false,false,"Sitelinks, People also ask, Knowledge panel",3000,25,1.11,3,116,114,,14,8,6,,https://legalbet.ro/bonus/manhattan-casino-250-rotiri-gratuite-la-slotul-the-dog-house/,,https://legalbet.ro/cazinouri/manhattan/,2024-06-26 03:14:50,2026-06-09 08:25:04
gets bet,RO,Romania,Romanian,GetsBet (Organization),true,false,true,true,true,false,Sitelinks,44000,48,0.43,0,116,116,,10,3,7,,https://legalbet.ro/feedback/gets-bet/,,https://legalbet.ro/feedback/gets-bet/,2024-06-27 00:42:56,2026-06-22 01:44:04
las vegas casino romania,RO,Romania,English,"Las Vegas Casino (Organization), Romania (Location)",true,false,false,true,true,false,"Sitelinks, Local pack, Video preview",800,64,0.68,0,115,115,,56,3,53,,https://legalbet.ro/cazinouri/las-vegas/,,https://legalbet.ro/cazinouri/las-vegas/,2024-06-24 23:28:03,2026-06-07 09:05:51
meciul de azi,RO,Romania,Romanian,,false,false,false,true,false,false,Image pack,1800,59,0.05,239,113,-126,,4,3,1,,https://legalbet.ro/centrul-de-pariere/astazi/,,https://legalbet.ro/centrul-de-pariere/astazi/,2024-06-26 00:34:01,2026-06-18 02:25:31
casino online rotiri gratuite fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,1200,72,3.10,,113,,,,4,New,,,,https://legalbet.ro/cazinouri/rotiri-gratuite/,,2026-06-18 20:08:46
betano pareri,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,Sitelinks,150,27,3.71,72,112,40,,1,1,,,https://legalbet.ro/feedback/betano/,,https://legalbet.ro/feedback/betano/,2024-06-25 19:42:13,2026-06-09 04:22:15
rotiri gratuite fara depunere 2026,RO,Romania,,,false,false,false,false,false,false,,4500,68,1.79,,111,,,,10,New,,,,https://legalbet.ro/cazinouri/rotiri-gratuite/,,2026-06-21 10:42:01
vbet ro,RO,Romania,Romanian,VBET (Organization),true,true,true,true,true,false,Sitelinks,3600,63,0.86,,110,,,,9,New,,,,https://legalbet.ro/feedback/victorybet/,,2026-06-22 01:44:33
superbet casino,RO,Romania,English,Superbet Casino (Organization),true,false,false,true,true,false,"Sitelinks, Knowledge panel, Video preview",13000,1,2.07,109,,,,16,,Lost,,https://legalbet.ro/feedback/superbet/,,,2024-06-27 18:00:06,
totogaming romania,RO,Romania,English,"Totogaming (Organization), Romania (Location)",true,false,true,true,true,false,Sitelinks,1400,58,0.76,13,107,95,,21,5,16,,https://legalbet.ro/case-de-pariuri/toto-gaming/,,https://legalbet.ro/cazinouri/toto-gaming/,2024-06-24 16:38:20,2026-06-13 00:45:57
pariuri plus,RO,Romania,Romanian,PariuriPlus (Organization),true,false,true,true,true,false,,5400,32,0.86,,106,,,,11,New,,,,https://legalbet.ro/feedback/pariuriplus/,,2026-06-18 03:03:59
cel mai bun casino online,RO,Romania,Romanian,,false,false,false,true,true,false,Video preview,700,62,,2,106,104,,11,2,9,,https://legalbet.ro/cazinouri/,,https://legalbet.ro/cazinouri/,2024-06-19 18:18:12,2026-06-14 02:40:04
fortuna verificare bilet cod scurt,RO,Romania,Romanian,Fortuna (Organization),true,false,false,true,false,false,,1100,53,0.64,16,106,90,,14,4,10,,https://legalbet.ro/scoala-pariurilor/fortuna-bet-verificare-bilet-online/,,https://legalbet.ro/scoala-pariurilor/fortuna-bet-verificare-bilet-online/,2024-06-24 18:47:28,2026-06-14 07:51:26
platinum casino bonus fara depunere,RO,Romania,Romanian,Platinum Casino (Organization),true,false,false,true,true,false,,900,48,1.00,305,105,-200,,1,3,-2,,https://legalbet.ro/cazinouri/platinum-casino/,,https://legalbet.ro/cazinouri/platinum-casino/,2024-06-24 08:52:49,2026-06-15 11:20:04
fotbal maine,RO,Romania,Romanian,,false,true,false,true,false,false,,300,53,0.29,122,103,-19,,1,1,,,https://legalbet.ro/centrul-de-pariere/maine/,,https://legalbet.ro/centrul-de-pariere/maine/,2024-06-27 21:23:48,2026-06-07 07:58:47
scanare bilet fortuna,RO,Romania,Romanian,Fortuna (Organization),true,false,false,true,false,false,Video preview,1300,46,0.23,1,102,101,,26,5,21,,https://legalbet.ro/scoala-pariurilor/fortuna-bet-verificare-bilet-online/,,https://legalbet.ro/scoala-pariurilor/fortuna-bet-verificare-bilet-online/,2024-06-25 12:55:44,2026-06-22 02:51:06
betmen pariuri,RO,Romania,Romanian,Betmen (Organization),true,false,true,true,true,true,Sitelinks,1300,45,,,101,,,,5,New,,,,https://legalbet.ro/case-de-pariuri/betmen/,,2026-06-16 19:03:35
casino nou online,RO,Romania,Romanian,,false,false,false,true,true,false,,1100,80,1.02,12,100,88,,5,4,1,,https://legalbet.ro/cazinouri/,,https://legalbet.ro/cazinouri/,2024-06-20 22:58:59,2026-06-16 13:15:09
casino million,RO,Romania,English,Million Casino (Organization),true,false,false,true,true,false,"Sitelinks, Local pack",1000,59,1.13,0,98,98,,77,4,73,,https://legalbet.ro/alegerea-editorului/million-casino-toate-bonusurile-si-promotiile-din-2024/,,https://legalbet.ro/cazinouri/million/,2024-06-26 12:12:35,2026-06-16 01:00:28
get bet pariuri sportive,RO,Romania,Romanian,Get's Bet (Organization),true,false,true,true,true,true,"Sitelinks, Video preview",2200,56,0.76,10,97,87,,14,9,5,,https://legalbet.ro/case-de-pariuri/gets-bet/,,https://legalbet.ro/feedback/gets-bet/,2024-06-22 19:42:23,2026-06-21 02:03:06
meci romania azi pe ce program,RO,Romania,Romanian,Romania (Location),false,false,false,true,false,false,Video preview,2400,55,0.70,0,95,95,,75,8,67,,https://legalbet.ro/centrul-de-pariere/astazi/,,https://legalbet.ro/centrul-de-pariere/astazi/,2024-06-26 10:40:05,2026-06-18 02:54:28
fav bet,RO,Romania,Romanian,Favbet (Organization),true,false,false,true,true,false,Sitelinks,1000,43,2.36,0,93,93,,55,4,51,,https://legalbet.ro/feedback/favbet/,,https://legalbet.ro/feedback/favbet/,2024-06-25 05:04:55,2026-06-15 23:08:06
ce meciuri de fotbal sunt azi,RO,Romania,Romanian,,false,false,false,true,false,false,,600,60,0.09,63,93,30,,2,2,,,https://legalbet.ro/centrul-de-pariere/astazi/,,https://legalbet.ro/centrul-de-pariere/astazi/,2024-06-14 02:32:14,2026-06-04 04:46:25
free spins fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,600,69,2.45,0,92,92,,84,2,82,,https://legalbet.ro/cazinouri/rotiri-gratuite/,,https://legalbet.ro/cazinouri/rotiri-gratuite/,2024-06-08 07:12:14,2026-06-05 21:31:08
cazino nou,RO,Romania,Romanian,,false,false,false,true,true,false,,600,73,1.76,8,91,84,,5,2,3,,https://legalbet.ro/cazinouri/,,https://legalbet.ro/cazinouri/,2024-06-11 10:34:50,2026-06-21 20:18:10
meci astazi,RO,Romania,Romanian,,false,false,false,true,false,false,,1100,60,0.03,114,91,-23,,5,3,2,,https://legalbet.ro/centrul-de-pariere/astazi/,,https://legalbet.ro/centrul-de-pariere/astazi/,2024-06-26 22:44:22,2026-06-20 10:19:27
meci de fotbal azi,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,800,59,0.07,135,91,-44,,4,2,2,,https://legalbet.ro/centrul-de-pariere/astazi/,,https://legalbet.ro/centrul-de-pariere/astazi/,2024-06-26 03:12:30,2026-06-22 12:22:56
110 rotiri gratuite fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,1900,73,1.37,0,91,91,,94,7,87,,https://legalbet.ro/centrul-de-pariere/argentina-canada-21-06-2024/,,https://legalbet.ro/cazinouri/rotiri-gratuite/,2024-06-26 00:52:57,2026-06-20 18:12:58
cazino online nou,RO,Romania,Romanian,,false,false,false,true,true,false,,800,80,2.21,5,90,85,,5,3,2,,https://legalbet.ro/cazinouri/,,https://legalbet.ro/cazinouri/,2024-06-08 12:11:29,2026-05-27 11:19:31
online casino romania,RO,Romania,English,Romania (Location),false,false,false,true,true,false,,1000,83,2.89,9,90,81,,9,4,5,,https://legalbet.ro/cazinouri/,,https://legalbet.ro/cazinouri/,2024-06-19 05:49:57,2026-06-20 07:20:27
slotv casino,RO,Romania,Romanian,SlotV Casino (Organization),true,false,false,true,true,false,"Sitelinks, Image pack",2900,0,0.69,90,,,,9,,Lost,,https://legalbet.ro/cazinouri/slotv-casino/,,,2024-06-24 12:20:25,
case pariuri romania,RO,Romania,Romanian,Romania (Location),false,false,false,true,true,false,"Top ads, Paid sitelinks, Sitelinks",300,72,8.06,17,89,71,,4,1,3,,https://legalbet.ro/case-de-pariuri-licentiate/,,https://legalbet.ro/case-de-pariuri-licentiate/,2024-06-24 02:03:12,2026-05-16 19:39:07
elite slots,RO,Romania,English,Elite Slots (Organization),true,false,false,true,true,false,"Sitelinks, Video preview",17000,0,0.61,89,,,,17,,Lost,,https://legalbet.ro/cazinouri/elite-slots/,,,2024-06-27 15:28:39,
fortuna palace casino,RO,Romania,English,Fortuna Palace Casino (Organization),true,false,false,true,true,false,Local pack,8800,60,0.49,,89,,,,15,New,,,,https://legalbet.ro/cazinouri/fortuna-palace/,,2026-06-21 21:14:05
stanleybet verificare bilet,RO,Romania,Romanian,Stanleybet (Organization),true,false,false,true,false,false,Sitelinks,350,7,0.17,1,89,87,,5,2,3,,https://legalbet.ro/scoala-pariurilor/stanleybet-verificare-bilet-online/,,https://legalbet.ro/scoala-pariurilor/stanleybet-verificare-bilet-online/,2024-06-26 23:40:28,2026-06-08 12:46:36
pareri betano,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,Sitelinks,150,31,2.18,88,88,0,,1,1,,,https://legalbet.ro/feedback/betano/,,https://legalbet.ro/feedback/betano/,2024-06-11 06:28:44,2026-05-24 00:10:24
excelbet casino,RO,Romania,English,ExcelBet (Organization),true,false,true,true,true,true,Sitelinks,1200,61,0.67,1,87,86,,24,5,19,,https://legalbet.ro/cazinouri/excelbet-casino/,,https://legalbet.ro/cazinouri/excelbet-casino/,2024-06-23 02:31:05,2026-06-16 16:48:51
casino noi romania,RO,Romania,Romanian,Romania (Location),false,false,false,true,true,false,,600,77,0.97,17,86,69,,5,2,3,,https://legalbet.ro/cazinouri/,,https://legalbet.ro/cazinouri/,2024-06-17 03:19:09,2026-06-10 13:17:14
player pariuri,RO,Romania,Romanian,Player (Organization),true,false,false,true,true,false,Sitelinks,700,48,0.24,8,86,78,,6,4,2,,https://legalbet.ro/case-de-pariuri/player/,,https://legalbet.ro/feedback/player/,2024-06-12 19:10:54,2026-05-28 05:22:27
rotiri gratuite fara depunere fara verificare,RO,Romania,Romanian,,false,false,false,true,true,false,,1400,71,1.85,0,85,85,,34,6,28,,https://legalbet.ro/scoala-de-cazino/bonus-fara-rulaj/,,https://legalbet.ro/cazinouri/rotiri-gratuite/,2024-06-22 11:23:04,2026-06-07 19:06:44
meciuri astăzi,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,700,59,0.03,54,84,30,,7,3,4,,https://legalbet.ro/centrul-de-pariere/astazi/,,https://legalbet.ro/centrul-de-pariere/astazi/,2024-06-19 21:51:04,2026-06-21 09:18:31
win 2,RO,Romania,Romanian,Win 2 (Organization),true,false,false,true,true,false,Sitelinks,2200,43,0.55,0,84,84,,93,8,85,,https://legalbet.ro/feedback/win2/,,https://legalbet.ro/bonus/sets/win2-fara-depunere/,2024-06-27 06:20:30,2026-06-26 02:25:38
bonus bun venit,RO,Romania,Romanian,Bonus Bun Venit (Event),true,false,false,true,true,false,Video preview,600,66,7.62,65,84,18,,5,2,3,,https://legalbet.ro/cazinouri/bonusuri/bonusuri-la-inregistrare/,,https://legalbet.ro/cazinouri/bonusuri/bonusuri-la-inregistrare/,2024-06-19 05:32:56,2026-06-24 13:45:46
meciuri azi fotbal,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,2500,60,0.06,73,83,11,,3,3,,,https://legalbet.ro/centrul-de-pariere/astazi/,,https://legalbet.ro/centrul-de-pariere/astazi/,2024-06-27 07:40:10,2026-06-17 18:16:41
red casino,RO,Romania,,,false,false,false,false,false,false,Sitelinks,900,52,0.98,,83,,,,4,New,,,,https://legalbet.ro/cazinouri/red-sevens/,,2026-06-15 23:07:37
