Keyword,Country,Location,Language,Entities,Branded,Local,Navigational,Informational,Commercial,Transactional,SERP features,Volume,KD,CPC,Previous organic traffic,Current organic traffic,Organic traffic change,Current paid traffic,Previous position,Current position,Position change,Previous position kind,Previous URL,Current position kind,Current URL,Previous date,Current date
mr bit casino,RO,Romania,,MrBit Casino (Organization),true,false,false,true,true,false,"Sitelinks, Video preview, Image pack",2500,2,0.51,102,,,,8,,Lost,,https://jucatorul.ro/cazino/recenzii/mrbit/,,,2024-06-25 21:39:32,
reguli macao,RO,Romania,Romanian,Macao (Work),false,false,false,true,false,false,Video preview,1000,0,0.05,,99,,,,5,New,,,,https://jucatorul.ro/blog/reguli-macao/,,2026-05-27 01:59:45
stanleybet online,RO,Romania,English,Stanleybet (Organization),true,false,false,true,true,false,"Sitelinks, Image pack, Video preview",350,0,0.89,97,,,,2,,Lost,,https://jucatorul.ro/cazino/recenzii/stanleybet/retragere/,,,2024-06-24 21:53:12,
casino fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,9200,73,1.64,5,97,92,,22,14,8,,https://jucatorul.ro/cazino/recenzii/frankcasino/bonus-fara-depunere/,,https://jucatorul.ro/bonusuri/rotiri-gratuite/100-rotiri-gratuite/,2024-06-27 21:52:07,2026-06-17 18:23:42
princess casino contact,RO,Romania,English,Princess Casino (Organization),true,false,false,true,false,false,,800,59,1.45,1,96,95,,24,3,21,,https://jucatorul.ro/cazino/recenzii/princess-casino/,,https://jucatorul.ro/cazino/recenzii/princess-casino/contact/,2024-06-27 21:47:43,2026-06-20 00:49:05
elite casino,RO,Romania,English,Elite Casino (Organization),true,false,false,true,true,false,"Sitelinks, Video preview",2600,0,0.55,95,,,,9,,Lost,,https://jucatorul.ro/cazino/recenzii/eliteslots-casino/retragere/,,,2024-06-27 23:55:53,
calculator impozit castig loto,RO,Romania,Romanian,Loto (Event),true,false,false,true,false,false,,250,2,,0,94,94,,46,1,45,,https://jucatorul.ro/blog/taxe-jocuri-de-noroc/,,https://jucatorul.ro/calculator-taxe-jocuri-de-noroc/,2024-06-16 16:13:57,2026-06-17 17:02:52
calculator impozit jocuri de noroc,RO,Romania,Romanian,,false,false,false,true,false,false,Sitelinks,250,0,0.09,7,93,86,,7,1,6,,https://jucatorul.ro/blog/taxe-jocuri-de-noroc/,,https://jucatorul.ro/calculator-taxe-jocuri-de-noroc/,2024-06-21 10:51:11,2026-05-19 11:40:36
excelbet bonus fara depunere,RO,Romania,Romanian,Excelbet (Organization),true,false,false,true,true,false,,500,53,0.68,10,93,83,,6,3,3,,https://jucatorul.ro/cazino/recenzii/excelbet-casino/bonus-fara-depunere/,,https://jucatorul.ro/cazino/recenzii/excelbet-casino/bonus-fara-depunere/,2024-06-13 21:34:23,2026-06-10 09:11:21
vlad cazino rotiri gratuite fara depunere,RO,Romania,Romanian,Vlad Cazino (Organization),true,false,false,true,true,false,"Sitelinks, Video preview",1000,57,1.38,0,91,91,,20,5,15,,https://jucatorul.ro/cazino/recenzii/vlad-cazino/bonus-fara-depunere/,,https://jucatorul.ro/cazino/recenzii/vlad-cazino/cod-bonus/,2024-06-26 17:20:55,2026-06-16 02:39:10
bonus aniversar,RO,Romania,Romanian,,false,false,false,true,true,false,,900,52,0.80,33,89,55,,3,4,-1,,https://jucatorul.ro/bonusuri/de-ziua-ta/,,https://jucatorul.ro/cazino/recenzii/don-casino/bonus-de-ziua-ta/,2024-06-14 00:33:10,2026-06-14 08:07:30
casino online bonus fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,6800,72,1.63,0,86,86,,48,13,35,,https://jucatorul.ro/bonusuri/fara-depunere/,,https://jucatorul.ro/bonusuri/fara-depunere/,2024-06-25 08:02:43,2026-06-17 16:39:31
mr bit rotiri gratuite,RO,Romania,Romanian,MrBit (Organization),true,false,false,true,true,false,,600,60,1.28,28,86,58,,6,2,4,,https://jucatorul.ro/cazino/recenzii/mrbit/bonus-fara-depunere/,,https://jucatorul.ro/cazino/recenzii/mrbit/bonus-fara-depunere/,2024-06-17 06:52:09,2026-06-15 12:28:39
cod promotional mr bit,RO,Romania,Romanian,MrBit (Organization),true,false,false,true,true,false,Video preview,250,43,2.56,4,83,79,,13,1,12,,https://jucatorul.ro/cazino/recenzii/mrbit/cod-bonus/,,https://jucatorul.ro/cazino/recenzii/mrbit/cod-bonus/,2024-06-20 13:46:17,2026-06-05 13:04:08
cod promo betano,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,true,"Sitelinks, Video preview",700,54,2.08,16,83,67,,10,4,6,,https://jucatorul.ro/cazino/recenzii/betano-casino/cod-bonus/,,https://jucatorul.ro/cazino/recenzii/betano-casino/cod-bonus/,2024-06-13 23:18:55,2026-06-20 08:54:37
32 rosu casino,RO,Romania,Romanian,32Roșu Casino (Organization),true,false,true,true,true,true,Sitelinks,2200,9,1.26,,83,,,,8,New,,,,https://jucatorul.ro/cazino/recenzii/32rosu/,,2026-06-13 22:55:10
maxbet rotiri gratuite fara depunere,RO,Romania,Romanian,MaxBet (Organization),true,false,false,true,true,false,Sitelinks,450,57,1.96,,81,,,,2,New,,,,https://jucatorul.ro/cazino/recenzii/maxbet-casino/bonus-fara-depunere/,,2026-06-05 20:06:05
rotiri fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,13000,74,2.72,0,81,81,,44,16,28,,https://jucatorul.ro/cazino/recenzii/frankcasino/bonus-fara-depunere/,,https://jucatorul.ro/bonusuri/rotiri-gratuite/100-rotiri-gratuite/,2024-06-27 20:29:49,2026-06-17 18:18:23
mozzartbet bonus,RO,Romania,Romanian,MozzartBet (Organization),true,false,false,true,true,true,Sitelinks,200,57,1.94,0,80,80,,52,1,51,,https://jucatorul.ro/cazino/recenzii/mozzart-casino/bonus-fara-depunere/,,https://jucatorul.ro/cazino/recenzii/mozzart-casino/cod-bonus/,2024-06-21 17:59:22,2026-06-15 22:20:23
mr bit bonus fara depunere,RO,Romania,Romanian,MrBit (Organization),true,false,false,true,true,false,,400,50,1.70,29,80,51,,4,2,2,,https://jucatorul.ro/cazino/recenzii/mrbit/bonus-fara-depunere/,,https://jucatorul.ro/cazino/recenzii/mrbit/bonus-fara-depunere/,2024-06-07 03:08:11,2026-06-13 09:42:30
bonus de bun venit fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,1000,72,4.70,0,79,79,,35,7,28,,https://jucatorul.ro/cazino/recenzii/888-casino/bonus-fara-depunere/,,https://jucatorul.ro/bonusuri/rotiri-gratuite/100-rotiri-gratuite/,2024-06-25 02:10:04,2026-06-11 05:02:41
manhattan casino bonus fara depunere,RO,Romania,Romanian,Manhattan Casino (Organization),true,false,false,true,true,false,Sitelinks,1600,40,,,79,,,,7,New,,,,https://jucatorul.ro/cazino/recenzii/manhattan-casino/bonus-fara-depunere/,,2026-06-26 22:10:50
superbet .ro,RO,Romania,,Superbet (Organization),true,false,true,false,false,false,"Sitelinks, Video preview",1300,53,,,78,,,,6,New,,,,https://jucatorul.ro/cazino/recenzii/superbet/contact/,,2026-06-13 18:18:47
betano contact telefon,RO,Romania,Romanian,Betano (Organization),true,false,false,true,false,false,Sitelinks,700,11,0.87,141,78,-64,,1,3,-2,Featured snippet,https://jucatorul.ro/cazino/recenzii/betano-casino/contact/,,https://jucatorul.ro/cazino/recenzii/betano-casino/contact/,2024-06-22 16:45:45,2026-06-24 15:17:17
cazinouri online legale in romania,RO,Romania,Romanian,Romania (Location),false,true,false,true,true,false,"Featured snippet, Sitelinks",200,79,1.62,9,77,69,,3,1,2,,https://jucatorul.ro/cazino/legale/,Featured snippet,https://jucatorul.ro/cazino/legale/,2024-06-09 10:55:38,2026-05-22 15:45:48
extra stars demo,RO,Romania,English,Extra Stars (Product),true,false,false,true,false,false,,700,0,0.71,22,77,55,,10,3,7,,https://jucatorul.ro/jocuri/pacanele/recenzii/extra-stars/,,https://jucatorul.ro/jocuri/pacanele/recenzii/extra-stars/,2024-06-23 01:44:34,2026-06-14 17:29:24
cod bonus,RO,Romania,Romanian,,false,false,false,true,true,false,,200,54,1.52,5,77,72,,7,1,6,,https://jucatorul.ro/bonusuri/coduri/,,https://jucatorul.ro/bonusuri/coduri/,2024-06-19 20:52:36,2026-05-30 01:04:21
vlad cazino bonus fara depunere,RO,Romania,Romanian,Vlad Cazino (Organization),true,false,false,true,true,false,,700,56,1.85,10,77,67,,11,4,7,,https://jucatorul.ro/cazino/recenzii/vlad-cazino/bonus-fara-depunere/,,https://jucatorul.ro/cazino/recenzii/vlad-cazino/cod-bonus/,2024-06-23 12:19:40,2026-06-14 05:29:28
bonus de ziua ta,RO,Romania,Romanian,,false,false,false,true,true,false,,450,61,0.86,48,75,27,,3,3,,,https://jucatorul.ro/bonusuri/de-ziua-ta/,,https://jucatorul.ro/bonusuri/de-ziua-ta/,2024-05-28 03:08:34,2026-06-27 03:45:39
yoji casino,RO,Romania,Romanian,Yoji Casino (Organization),true,false,false,true,true,false,Video preview,600,52,0.88,,74,,,,3,New,,,,https://jucatorul.ro/cazino/recenzii/yoji/,,2026-06-10 21:27:32
free spins fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,600,69,2.45,0,74,74,,45,3,42,,https://jucatorul.ro/cazino/recenzii/slotv/rotiri-gratuite/,,https://jucatorul.ro/bonusuri/rotiri-gratuite/100-rotiri-gratuite/,2024-06-08 07:12:14,2026-06-05 21:31:08
păcănele demo,RO,Romania,Romanian,,false,false,false,true,false,false,,1900,74,,0,74,73,,36,8,28,,https://jucatorul.ro/jocuri/pacanele/recenzii/dice-and-roll/,,https://jucatorul.ro/jocuri/pacanele/recenzii/,2024-06-27 13:46:24,2026-06-18 23:36:08
jocuri fara depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,2000,74,2.18,1,73,72,,25,9,16,,https://jucatorul.ro/bonusuri/fara-depunere/,,https://jucatorul.ro/bonusuri/fara-depunere/,2024-06-26 03:09:49,2026-06-06 07:49:47
mozzart casino bonus fara depunere,RO,Romania,Romanian,Mozzart Casino (Organization),true,false,false,true,true,false,,200,49,0.59,0,73,72,,13,1,12,,https://jucatorul.ro/cazino/recenzii/mozzart-casino/bonus-fara-depunere/,,https://jucatorul.ro/cazino/recenzii/mozzart-casino/rotiri-gratuite/,2024-06-27 02:11:04,2026-06-10 17:19:05
jocuri de noroc gratis,RO,Romania,Romanian,,false,false,false,true,false,false,Video preview,1400,76,0.50,0,73,73,,61,9,52,,https://jucatorul.ro/jocuri/,,https://jucatorul.ro/jocuri/pacanele/recenzii/,2024-06-27 05:37:41,2026-06-19 22:21:09
getsbet casino,RO,Romania,English,GetsBet Casino (Organization),true,false,true,true,true,true,"Sitelinks, Image pack, Video preview",3400,6,0.18,72,,,,11,,Lost,,https://jucatorul.ro/cazino/recenzii/getsbet-casino/inregistrare/,,,2024-06-25 12:00:52,
pacanele rotiri gratuite,RO,Romania,Romanian,,false,false,false,true,true,true,,1000,74,1.98,,72,,,,5,New,,,,https://jucatorul.ro/bonusuri/rotiri-gratuite/100-rotiri-gratuite/,,2026-06-21 21:04:04
rotiri gratuite fără depunere,RO,Romania,Romanian,,false,false,false,true,true,false,,1500,73,2.88,0,72,72,,45,7,38,,https://jucatorul.ro/cazino/recenzii/frankcasino/bonus-fara-depunere/,,https://jucatorul.ro/bonusuri/rotiri-gratuite/100-rotiri-gratuite/,2024-06-23 22:27:15,2026-06-21 10:07:02
jocuri de carti in 2,RO,Romania,Romanian,,false,false,false,true,false,false,Sitelinks,150,0,0.33,78,72,-6,,1,1,,,https://jucatorul.ro/blog/jocuri-de-carti-in-doi/,,https://jucatorul.ro/blog/jocuri-de-carti-in-doi/,2024-06-08 11:55:12,2026-06-06 00:18:23
roata norocului casino,RO,Romania,Romanian,Wheel of Fortune (Event),true,false,false,true,true,false,,1400,52,0.61,5,71,67,,16,8,8,,https://jucatorul.ro/cazino/recenzii/slotv/roata-norocului/,,https://jucatorul.ro/cazino/roata-norocului/,2024-06-25 21:31:04,2026-06-10 06:17:27
maxbet rotiri gratuite,RO,Romania,Romanian,MaxBet (Organization),true,false,false,true,true,false,Sitelinks,600,55,2.11,,71,,,,4,New,,,,https://jucatorul.ro/cazino/recenzii/maxbet-casino/bonus-fara-depunere/,,2026-06-07 07:38:26
winboss,RO,Romania,Romanian,WinBoss (Organization),true,false,false,true,true,false,"Sitelinks, Knowledge panel",27000,45,0.74,0,70,70,,17,3,14,,https://jucatorul.ro/cazino/recenzii/winboss/bonus-de-bun-venit/,,https://jucatorul.ro/cazino/recenzii/winboss/jocuri/,2024-06-27 13:45:44,2026-06-17 18:22:20
totogaming romania,RO,Romania,English,"Totogaming (Organization), Romania (Location)",true,false,true,true,true,false,Sitelinks,1400,58,0.76,41,69,27,,16,7,9,,https://jucatorul.ro/cazino/recenzii/totogaming-casino/,,https://jucatorul.ro/cazino/recenzii/totogaming-casino/,2024-06-24 16:38:20,2026-06-13 00:45:57
jocuri cu carti de joc in 2,RO,Romania,Romanian,,false,false,false,true,false,false,Sitelinks,200,0,0.04,73,68,-5,,1,1,,,https://jucatorul.ro/blog/jocuri-de-carti-in-doi/,,https://jucatorul.ro/blog/jocuri-de-carti-in-doi/,2024-06-26 18:18:58,2026-06-11 12:45:25
pacanele online gratis,RO,Romania,Romanian,,false,false,false,false,false,false,,2900,76,0.71,0,68,68,,60,9,51,,https://jucatorul.ro/jocuri/pacanele/recenzii/sweet-bonanza/,,https://jucatorul.ro/jocuri/pacanele/recenzii/,2024-06-27 19:19:24,2026-06-15 06:36:09
las vegas ro,RO,Romania,Romanian,Las Vegas.ro (Organization),true,true,false,true,true,false,"Sitelinks, Thumbnail, Video preview, Image pack",1100,0,1.26,67,,,,6,,Lost,,https://jucatorul.ro/cazino/recenzii/las-vegas/bonus-de-ziua-ta/,,,2024-06-27 21:42:52,
bonus de ziua ta casino,RO,Romania,Romanian,,false,false,false,true,true,false,,600,60,0.85,10,67,57,,5,4,1,,https://jucatorul.ro/bonusuri/de-ziua-ta/,,https://jucatorul.ro/bonusuri/de-ziua-ta/,2024-06-19 05:35:10,2026-06-20 13:38:42
cod promoțional betano,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,true,"Sitelinks, Video preview",450,52,,2,66,64,,11,2,9,,https://jucatorul.ro/cazino/recenzii/betano-casino/cod-bonus/,,https://jucatorul.ro/cazino/recenzii/betano-casino/cod-bonus/,2024-06-18 16:33:51,2026-06-26 06:27:42
demo pacanele,RO,Romania,Romanian,,false,false,false,true,false,false,,1700,77,0.50,1,66,65,,28,8,20,,https://jucatorul.ro/jocuri/pacanele/recenzii/shining-crown/,,https://jucatorul.ro/jocuri/pacanele/recenzii/,2024-06-27 05:06:04,2026-06-12 07:54:03
rotiri gratuite maxbet,RO,Romania,Romanian,MaxBet (Organization),true,false,false,true,true,false,Video preview,450,58,1.94,,66,,,,3,New,,,,https://jucatorul.ro/cazino/recenzii/maxbet-casino/bonus-fara-depunere/,,2026-06-14 20:00:00
reguli poker 5 carti,RO,Romania,Romanian,,false,false,false,true,false,false,,400,55,0.54,,65,,,,2,New,,,,https://jucatorul.ro/blog/poker-cu-5-carti/,,2026-05-20 04:24:31
million casino online,RO,Romania,English,Million Casino (Organization),true,false,true,true,true,true,"Top ads, Paid sitelinks, Sitelinks, Image pack, Video preview, Bottom ads",2300,0,1.59,64,,,,11,,Lost,,https://jucatorul.ro/cazino/recenzii/million-casino/retragere/,,,2024-06-27 13:55:54,
40 burning demo,RO,Romania,English,40 Burning Hot (Product),true,false,false,true,false,false,"Video preview, Image pack",1300,0,0.52,64,,,,7,,Lost,,https://jucatorul.ro/jocuri/pacanele/recenzii/40-burning-hot/,,,2024-06-22 17:31:16,
bonus fara depunere 2026,RO,Romania,Romanian,,false,false,false,true,true,false,,2100,70,1.69,,63,,,,9,New,,,,https://jucatorul.ro/bonusuri/rotiri-gratuite/80-rotiri-gratuite/,,2026-06-21 11:18:54
păcănele gratuite,RO,Romania,Romanian,,false,false,false,true,false,false,Sitelinks,1100,71,0.44,,63,,,,6,New,,,,https://jucatorul.ro/jocuri/pacanele/recenzii/,,2026-06-13 14:39:28
mozzart bonus fara depunere,RO,Romania,Romanian,Mozzart Bet (Organization),true,false,false,true,true,false,Sitelinks,150,59,0.97,5,63,58,,10,1,9,,https://jucatorul.ro/cazino/recenzii/mozzart-casino/bonus-fara-depunere/,,https://jucatorul.ro/cazino/recenzii/mozzart-casino/rotiri-gratuite/,2024-06-13 17:58:46,2026-06-21 22:37:17
casa pariurilor cont,RO,Romania,Romanian,Casa Pariurilor (Organization),true,false,true,true,false,false,Sitelinks,350,0,1.24,5,62,58,,12,4,8,,https://jucatorul.ro/cazino/recenzii/casa-pariurilor/retragere/,,https://jucatorul.ro/cazino/recenzii/casa-pariurilor/inregistrare/,2024-06-02 02:42:31,2026-05-21 13:05:46
onjn approved,RO,Romania,Romanian,ONJN (Organization),true,false,false,true,false,false,Sitelinks,400,18,1.83,,62,,,,2,New,,,,https://jucatorul.ro/cazino/legale/,,2026-06-13 19:08:22
cum se joaca macaua,RO,Romania,Romanian,Macao (Work),false,false,false,true,false,false,,150,0,,,62,,,,1,New,,,,https://jucatorul.ro/blog/reguli-macao/,,2026-06-07 13:32:24
pacanele clasice gratis,RO,Romania,Romanian,,false,false,false,false,false,false,,150,62,0.31,,62,,,,1,New,,,,https://jucatorul.ro/jocuri/pacanele/teme/clasice/,,2026-06-10 02:16:29
cod bonus betano,RO,Romania,Romanian,Betano (Organization),true,false,false,true,true,false,"Top ads, Paid sitelinks, Sitelinks, Bottom ads",400,41,1.77,3,61,59,,13,2,11,,https://jucatorul.ro/cazino/recenzii/betano-casino/cod-bonus/,,https://jucatorul.ro/cazino/recenzii/betano-casino/cod-bonus/,2024-06-23 02:46:14,2026-05-14 00:54:58
superbet contact whatsapp,RO,Romania,English,"Superbet (Organization), WhatsApp (Product)",true,false,false,true,false,false,Video preview,500,55,4.24,,60,,,,3,New,,,,https://jucatorul.ro/cazino/recenzii/superbet/contact/,,2026-06-14 19:22:19
888 casino contact,RO,Romania,English,888 Casino (Organization),true,false,false,true,false,false,,600,58,1.49,1,60,59,,20,4,16,,https://jucatorul.ro/cazino/recenzii/888-casino/,,https://jucatorul.ro/cazino/recenzii/888-casino/contact/,2024-06-10 22:07:40,2026-06-06 09:40:08
joc pacanele gratis,RO,Romania,Romanian,,false,false,false,true,false,false,,700,76,0.61,,60,,,,7,New,,,,https://jucatorul.ro/jocuri/pacanele/recenzii/,,2026-06-06 10:16:28
20 burning demo,RO,Romania,English,20 Burning (Product),true,false,false,true,false,false,,800,6,0.50,0,59,59,,32,5,27,,https://jucatorul.ro/jocuri/pacanele/recenzii/40-burning-hot/,,https://jucatorul.ro/jocuri/pacanele/recenzii/20-burning-hot/,2024-06-10 20:07:16,2026-06-22 09:28:40
20 dazzling demo,RO,Romania,English,20 Dazzling Hot (Product),true,false,false,true,false,false,,800,0,0.53,56,59,3,,5,5,,,https://jucatorul.ro/jocuri/pacanele/recenzii/20-dazzling-hot/,,https://jucatorul.ro/,2024-06-24 01:10:02,2026-06-16 14:17:43
win2 casino,RO,Romania,Romanian,Win2 Casino (Organization),true,false,false,true,true,false,"Sitelinks, Bottom ads",1200,51,0.41,105,59,-46,,11,7,4,,https://jucatorul.ro/cazino/recenzii/win2-casino/bonus-de-bun-venit/,,https://jucatorul.ro/cazino/recenzii/win2-casino/bonus-fara-depunere/,2024-06-27 06:21:16,2026-06-26 03:59:03
rotiri fara depunere 2025,RO,Romania,Romanian,,false,false,false,true,true,false,,1900,73,2.30,,59,,,,9,New,,,,https://jucatorul.ro/bonusuri/fara-depunere/,,2026-06-21 21:03:32
cod promo mr bit,RO,Romania,Romanian,Mr Bit (Organization),true,false,false,true,true,true,Sitelinks,150,44,2.76,5,58,53,,10,1,9,,https://jucatorul.ro/cazino/recenzii/mrbit/cod-bonus/,,https://jucatorul.ro/cazino/recenzii/mrbit/cod-bonus/,2024-06-20 09:37:53,2026-06-15 10:29:04
maxbet cod bonus,RO,Romania,Romanian,MaxBet (Organization),true,false,false,true,true,false,Sitelinks,400,55,1.16,,57,,,,2,New,,,,https://jucatorul.ro/cazino/recenzii/maxbet-casino/cod-bonus/,,2026-06-06 05:55:57
cod promotional vlad cazino,RO,Romania,Romanian,Vlad Cazino (Organization),true,false,false,true,true,false,Sitelinks,400,49,1.25,2,57,54,,12,2,10,,https://jucatorul.ro/cazino/recenzii/vlad-cazino/cod-bonus/,,https://jucatorul.ro/cazino/recenzii/vlad-cazino/cod-bonus/,2024-06-14 02:56:02,2026-05-13 21:12:53
jocuri demo,RO,Romania,Romanian,,false,false,false,true,false,false,,900,72,0.45,0,56,56,,70,7,63,,https://jucatorul.ro/jocuri/pacanele/recenzii/sweet-bonanza/,,https://jucatorul.ro/jocuri/pacanele/recenzii/,2024-06-23 07:57:20,2026-06-15 03:14:39
mozzart rotiri gratuite,RO,Romania,Romanian,Mozzart Bet (Organization),true,false,false,true,true,false,,150,53,0.86,1,56,56,,18,1,17,,https://jucatorul.ro/cazino/recenzii/mozzart-casino/bonus-fara-depunere/,,https://jucatorul.ro/cazino/recenzii/mozzart-casino/rotiri-gratuite/,2024-06-23 03:41:39,2026-06-19 10:55:25
kems reguli,RO,Romania,Romanian,Kems (Event),false,false,false,true,false,false,"Video preview, Sitelinks",150,0,0.01,23,56,33,,2,1,1,,https://jucatorul.ro/blog/kems/,,https://jucatorul.ro/blog/kems/,2024-06-07 05:02:41,2026-06-24 03:25:16
club superbet ro,RO,Romania,Romanian,Superbet Club (Organization),true,false,false,true,true,false,Video preview,6900,50,0.48,,56,,,,15,New,,,,https://jucatorul.ro/cazino/recenzii/superbet/club/,,2026-06-26 07:57:57
bonus la depunere,RO,Romania,Romanian,,false,false,false,true,true,false,Sitelinks,700,57,5.92,0,55,55,,55,5,50,,https://jucatorul.ro/cazino/recenzii/mrbit/bonus-fara-depunere/,,https://jucatorul.ro/bonusuri/de-bun-venit/,2024-06-15 13:44:28,2026-06-21 21:25:04
mr bit cod promo,RO,Romania,Romanian,MrBit (Organization),true,false,false,true,true,false,"Sitelinks, Video preview",150,51,0.60,4,54,50,,10,1,9,,https://jucatorul.ro/cazino/recenzii/mrbit/cod-bonus/,,https://jucatorul.ro/cazino/recenzii/mrbit/cod-bonus/,2024-06-07 13:34:20,2026-06-16 22:14:21
